raceId,driverId,constructorId,code,surname,driver_nationality,team_name,team_nationality,year,round,race_name,circuitId,grid,finishing_position,driver_strength_career,driver_strength_season,team_strength,driver_dnf_rate,team_dnf_rate,driver_track_form,team_track_form
1007,843,5,HAR,Hartley,New Zealander,Toro Rosso,Italian,2018,19,Mexican Grand Prix,32,14,14,15.04,14.904761904761905,12.809917355371901,0.92,0.6859504132231405,16.0,13.1
1007,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2018,19,Mexican Grand Prix,32,16,15,13.56989247311828,11.380952380952381,14.223684210526315,0.6505376344086021,0.6842105263157895,14.0,15.1875
1007,154,210,GRO,Grosjean,French,Haas F1 Team,American,2018,19,Mexican Grand Prix,32,18,16,13.514705882352942,12.571428571428571,14.223684210526315,0.7205882352941176,0.6842105263157895,15.6,15.1875
1007,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2018,19,Mexican Grand Prix,32,1,17,9.231884057971014,9.19047619047619,6.489035087719298,0.38164251207729466,0.22587719298245615,9.875,6.555555555555555
1007,815,10,PER,Pérez,Mexican,Force India,Indian,2018,19,Mexican Grand Prix,32,13,18,8.561946902654867,10.571428571428571,10.005,0.37610619469026546,0.48,10.333333333333334,9.125
1007,832,4,SAI,Sainz,Spanish,Renault,French,2018,19,Mexican Grand Prix,32,8,19,9.274038461538462,10.285714285714286,12.27,0.41346153846153844,0.655,10.333333333333334,13.625
1007,4,1,ALO,Alonso,Spanish,McLaren,British,2018,19,Mexican Grand Prix,32,12,20,10.748663101604278,12.666666666666666,10.326754385964913,0.4919786096256685,0.47149122807017546,15.875,11.277777777777779
1008,1,131,HAM,Hamilton,British,Mercedes,German,2018,20,Brazilian Grand Prix,18,1,1,3.9911894273127753,2.619047619047619,4.614035087719298,0.07048458149779736,0.09868421052631579,3.8,4.6
1008,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2018,20,Brazilian Grand Prix,18,5,2,5.645933014354067,6.095238095238095,6.489035087719298,0.18660287081339713,0.22587719298245615,3.3333333333333335,6.0
1008,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2018,20,Brazilian Grand Prix,18,4,3,9.417721518987342,6.0,6.807017543859649,0.4177215189873418,0.19956140350877194,7.571428571428571,7.9
1008,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2018,20,Brazilian Grand Prix,18,11,4,9.231884057971014,9.19047619047619,6.489035087719298,0.38164251207729466,0.22587719298245615,11.666666666666666,6.0
1008,822,131,BOT,Bottas,Finnish,Mercedes,German,2018,20,Brazilian Grand Prix,18,3,5,8.513157894736842,5.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,9.4,4.6
1008,20,6,VET,Vettel,German,Ferrari,Italian,2018,20,Brazilian Grand Prix,18,2,6,7.555555555555555,3.857142857142857,6.807017543859649,0.26666666666666666,0.19956140350877194,7.375,7.9
1008,844,15,LEC,Leclerc,Monegasque,Sauber,Swiss,2018,20,Brazilian Grand Prix,18,7,7,7.557046979865772,12.380952380952381,14.737903225806452,0.2751677852348993,0.8306451612903226,9.833333333333334,14.25
1008,154,210,GRO,Grosjean,French,Haas F1 Team,American,2018,20,Brazilian Grand Prix,18,8,8,13.514705882352942,12.571428571428571,14.223684210526315,0.7205882352941176,0.6842105263157895,13.833333333333334,15.25
1008,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2018,20,Brazilian Grand Prix,18,10,9,13.56989247311828,11.380952380952381,14.223684210526315,0.6505376344086021,0.6842105263157895,14.285714285714286,15.25
1008,815,10,PER,Pérez,Mexican,Force India,Indian,2018,20,Brazilian Grand Prix,18,12,10,8.561946902654867,10.571428571428571,10.005,0.37610619469026546,0.48,8.5,10.4
1008,843,5,HAR,Hartley,New Zealander,Toro Rosso,Italian,2018,20,Brazilian Grand Prix,18,16,11,15.04,14.904761904761905,12.809917355371901,0.92,0.6859504132231405,14.0,11.333333333333334
1008,832,4,SAI,Sainz,Spanish,Renault,French,2018,20,Brazilian Grand Prix,18,15,12,9.274038461538462,10.285714285714286,12.27,0.41346153846153844,0.655,9.11111111111111,13.25
1008,842,5,GAS,Gasly,French,Toro Rosso,Italian,2018,20,Brazilian Grand Prix,18,9,13,11.25974025974026,12.857142857142858,12.809917355371901,0.4675324675324675,0.6859504132231405,8.285714285714286,11.333333333333334
1008,838,1,VAN,Vandoorne,Belgian,McLaren,British,2018,20,Brazilian Grand Prix,18,20,14,13.19047619047619,12.857142857142858,10.326754385964913,0.8095238095238095,0.47149122807017546,16.5,11.7
1008,839,10,OCO,Ocon,French,Force India,Indian,2018,20,Brazilian Grand Prix,18,18,15,11.224358974358974,11.80952380952381,10.005,0.5192307692307693,0.48,10.428571428571429,10.4
1008,845,3,SIR,Sirotkin,Russian,Williams,British,2018,20,Brazilian Grand Prix,18,14,16,15.523809523809524,15.523809523809524,13.208791208791208,0.9047619047619048,0.621978021978022,16.0,13.85
1008,4,1,ALO,Alonso,Spanish,McLaren,British,2018,20,Brazilian Grand Prix,18,17,17,10.748663101604278,12.666666666666666,10.326754385964913,0.4919786096256685,0.47149122807017546,9.666666666666666,11.7
1008,840,3,STR,Stroll,Canadian,Williams,British,2018,20,Brazilian Grand Prix,18,19,18,12.369047619047619,14.285714285714286,13.208791208791208,0.5654761904761905,0.621978021978022,15.285714285714286,13.85
1008,807,4,HUL,Hülkenberg,German,Renault,French,2018,20,Brazilian Grand Prix,18,13,19,11.86046511627907,11.857142857142858,12.27,0.5290697674418605,0.655,12.125,13.25
1008,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2018,20,Brazilian Grand Prix,18,6,20,14.958762886597938,13.19047619047619,14.737903225806452,0.8762886597938144,0.8306451612903226,17.5,14.25
1009,1,131,HAM,Hamilton,British,Mercedes,German,2018,21,Abu Dhabi Grand Prix,24,1,1,3.9911894273127753,2.619047619047619,4.614035087719298,0.07048458149779736,0.09868421052631579,4.0,4.181818181818182
1009,20,6,VET,Vettel,German,Ferrari,Italian,2018,21,Abu Dhabi Grand Prix,24,3,2,7.555555555555555,3.857142857142857,6.807017543859649,0.26666666666666666,0.19956140350877194,6.666666666666667,6.454545454545454
1009,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2018,21,Abu Dhabi Grand Prix,24,6,3,5.645933014354067,6.095238095238095,6.489035087719298,0.18660287081339713,0.22587719298245615,4.0,6.045454545454546
1009,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2018,21,Abu Dhabi Grand Prix,24,5,4,9.231884057971014,9.19047619047619,6.489035087719298,0.38164251207729466,0.22587719298245615,8.9,6.045454545454546
1009,822,131,BOT,Bottas,Finnish,Mercedes,German,2018,21,Abu Dhabi Grand Prix,24,2,5,8.513157894736842,5.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,9.727272727272727,4.181818181818182
1009,832,4,SAI,Sainz,Spanish,Renault,French,2018,21,Abu Dhabi Grand Prix,24,11,6,9.274038461538462,10.285714285714286,12.27,0.41346153846153844,0.655,9.7,12.9
1009,844,15,LEC,Leclerc,Monegasque,Sauber,Swiss,2018,21,Abu Dhabi Grand Prix,24,8,7,7.557046979865772,12.380952380952381,14.737903225806452,0.2751677852348993,0.8306451612903226,5.714285714285714,14.833333333333334
1009,815,10,PER,Pérez,Mexican,Force India,Indian,2018,21,Abu Dhabi Grand Prix,24,14,8,8.561946902654867,10.571428571428571,10.005,0.37610619469026546,0.48,9.454545454545455,8.0
1009,154,210,GRO,Grosjean,French,Haas F1 Team,American,2018,21,Abu Dhabi Grand Prix,24,7,9,13.514705882352942,12.571428571428571,14.223684210526315,0.7205882352941176,0.6842105263157895,11.333333333333334,14.333333333333334
1009,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2018,21,Abu Dhabi Grand Prix,24,13,10,13.56989247311828,11.380952380952381,14.223684210526315,0.6505376344086021,0.6842105263157895,15.666666666666666,14.333333333333334
1009,4,1,ALO,Alonso,Spanish,McLaren,British,2018,21,Abu Dhabi Grand Prix,24,15,11,10.748663101604278,12.666666666666666,10.326754385964913,0.4919786096256685,0.47149122807017546,11.11111111111111,9.363636363636363
1009,843,5,HAR,Hartley,New Zealander,Toro Rosso,Italian,2018,21,Abu Dhabi Grand Prix,24,16,12,15.04,14.904761904761905,12.809917355371901,0.92,0.6859504132231405,13.5,15.166666666666666
1009,840,3,STR,Stroll,Canadian,Williams,British,2018,21,Abu Dhabi Grand Prix,24,20,13,12.369047619047619,14.285714285714286,13.208791208791208,0.5654761904761905,0.621978021978022,13.25,13.909090909090908
1009,838,1,VAN,Vandoorne,Belgian,McLaren,British,2018,21,Abu Dhabi Grand Prix,24,18,14,13.19047619047619,12.857142857142858,10.326754385964913,0.8095238095238095,0.47149122807017546,13.0,9.363636363636363
1009,845,3,SIR,Sirotkin,Russian,Williams,British,2018,21,Abu Dhabi Grand Prix,24,19,15,15.523809523809524,15.523809523809524,13.208791208791208,0.9047619047619048,0.621978021978022,15.0,13.909090909090908
1009,842,5,GAS,Gasly,French,Toro Rosso,Italian,2018,21,Abu Dhabi Grand Prix,24,17,16,11.25974025974026,12.857142857142858,12.809917355371901,0.4675324675324675,0.6859504132231405,12.125,15.166666666666666
1009,839,10,OCO,Ocon,French,Force India,Indian,2018,21,Abu Dhabi Grand Prix,24,9,17,11.224358974358974,11.80952380952381,10.005,0.5192307692307693,0.48,10.714285714285714,8.0
1009,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2018,21,Abu Dhabi Grand Prix,24,12,18,14.958762886597938,13.19047619047619,14.737903225806452,0.8762886597938144,0.8306451612903226,16.0,14.833333333333334
1009,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2018,21,Abu Dhabi Grand Prix,24,4,19,9.417721518987342,6.0,6.807017543859649,0.4177215189873418,0.19956140350877194,10.75,6.454545454545454
1009,807,4,HUL,Hülkenberg,German,Renault,French,2018,21,Abu Dhabi Grand Prix,24,10,20,11.86046511627907,11.857142857142858,12.27,0.5290697674418605,0.655,10.125,12.9
1010,822,131,BOT,Bottas,Finnish,Mercedes,German,2019,1,Australian Grand Prix,1,2,1,8.513157894736842,4.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,8.444444444444445,5.888888888888889
1010,1,131,HAM,Hamilton,British,Mercedes,German,2019,1,Australian Grand Prix,1,1,2,3.9911894273127753,2.380952380952381,4.614035087719298,0.07048458149779736,0.09868421052631579,5.777777777777778,5.888888888888889
1010,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2019,1,Australian Grand Prix,1,4,3,5.645933014354067,5.0,6.489035087719298,0.18660287081339713,0.22587719298245615,9.375,10.222222222222221
1010,20,6,VET,Vettel,German,Ferrari,Italian,2019,1,Australian Grand Prix,1,3,4,7.555555555555555,6.428571428571429,6.807017543859649,0.26666666666666666,0.19956140350877194,7.0,6.722222222222222
1010,844,6,LEC,Leclerc,Monegasque,Ferrari,Italian,2019,1,Australian Grand Prix,1,5,5,7.557046979865772,5.571428571428571,6.807017543859649,0.2751677852348993,0.19956140350877194,8.2,6.722222222222222
1010,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2019,1,Australian Grand Prix,1,7,6,13.56989247311828,13.761904761904763,14.223684210526315,0.6505376344086021,0.6842105263157895,12.222222222222221,13.428571428571429
1010,807,4,HUL,Hülkenberg,German,Renault,French,2019,1,Australian Grand Prix,1,11,7,11.86046511627907,11.80952380952381,12.27,0.5290697674418605,0.655,7.625,12.0
1010,8,51,RAI,Räikkönen,Finnish,Alfa Romeo,Swiss,2019,1,Australian Grand Prix,1,9,8,9.417721518987342,11.619047619047619,13.384615384615385,0.4177215189873418,0.6201923076923077,8.666666666666666,10.333333333333334
1010,840,211,STR,Stroll,Canadian,Racing Point,British,2019,1,Australian Grand Prix,1,16,9,12.369047619047619,12.761904761904763,10.631578947368421,0.5654761904761905,0.5263157894736842,10.166666666666666,11.0
1010,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2019,1,Australian Grand Prix,1,15,10,12.223214285714286,11.857142857142858,12.809917355371901,0.6785714285714286,0.6859504132231405,13.2,11.0
1010,842,9,GAS,Gasly,French,Red Bull,Austrian,2019,1,Australian Grand Prix,1,17,11,11.25974025974026,9.333333333333334,6.489035087719298,0.4675324675324675,0.22587719298245615,12.8,10.222222222222221
1010,846,1,NOR,Norris,British,McLaren,British,2019,1,Australian Grand Prix,1,8,12,7.8515625,11.333333333333334,10.326754385964913,0.265625,0.47149122807017546,6.5,9.61111111111111
1010,815,211,PER,Pérez,Mexican,Racing Point,British,2019,1,Australian Grand Prix,1,10,13,8.561946902654867,10.80952380952381,10.631578947368421,0.37610619469026546,0.5263157894736842,8.444444444444445,11.0
1010,848,5,ALB,Albon,Thai,Toro Rosso,Italian,2019,1,Australian Grand Prix,1,13,14,11.914285714285715,9.333333333333334,12.809917355371901,0.44761904761904764,0.6859504132231405,13.5,11.0
1010,841,51,GIO,Giovinazzi,Italian,Alfa Romeo,Swiss,2019,1,Australian Grand Prix,1,14,15,13.85483870967742,13.857142857142858,13.384615384615385,0.7419354838709677,0.6201923076923077,13.5,10.333333333333334
1010,847,3,RUS,Russell,British,Williams,British,2019,1,Australian Grand Prix,1,19,16,10.53125,15.80952380952381,13.208791208791208,0.4609375,0.621978021978022,13.5,13.0
1010,9,3,KUB,Kubica,Polish,Williams,British,2019,1,Australian Grand Prix,1,20,17,16.782608695652176,17.0,13.208791208791208,0.8695652173913043,0.621978021978022,17.0,13.0
1010,154,210,GRO,Grosjean,French,Haas F1 Team,American,2019,1,Australian Grand Prix,1,6,18,13.514705882352942,15.047619047619047,14.223684210526315,0.7205882352941176,0.6842105263157895,14.833333333333334,13.428571428571429
1010,817,4,RIC,Ricciardo,Australian,Renault,French,2019,1,Australian Grand Prix,1,12,19,9.231884057971014,12.142857142857142,12.27,0.38164251207729466,0.655,11.25,12.0
1010,832,1,SAI,Sainz,Spanish,McLaren,British,2019,1,Australian Grand Prix,1,18,20,9.274038461538462,10.047619047619047,10.326754385964913,0.41346153846153844,0.47149122807017546,11.125,9.61111111111111
1011,1,131,HAM,Hamilton,British,Mercedes,German,2019,2,Bahrain Grand Prix,3,3,1,3.9911894273127753,2.380952380952381,4.614035087719298,0.07048458149779736,0.09868421052631579,2.5454545454545454,3.5416666666666665
1011,822,131,BOT,Bottas,Finnish,Mercedes,German,2019,2,Bahrain Grand Prix,3,4,2,8.513157894736842,4.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,6.666666666666667,3.5416666666666665
1011,844,6,LEC,Leclerc,Monegasque,Ferrari,Italian,2019,2,Bahrain Grand Prix,3,1,3,7.557046979865772,5.571428571428571,6.807017543859649,0.2751677852348993,0.19956140350877194,9.375,7.625
1011,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2019,2,Bahrain Grand Prix,3,5,4,5.645933014354067,5.0,6.489035087719298,0.18660287081339713,0.22587719298245615,9.909090909090908,7.916666666666667
1011,20,6,VET,Vettel,German,Ferrari,Italian,2019,2,Bahrain Grand Prix,3,2,5,7.555555555555555,6.428571428571429,6.807017543859649,0.26666666666666666,0.19956140350877194,8.777777777777779,7.625
1011,846,1,NOR,Norris,British,McLaren,British,2019,2,Bahrain Grand Prix,3,9,6,7.8515625,11.333333333333334,10.326754385964913,0.265625,0.47149122807017546,8.857142857142858,11.833333333333334
1011,8,51,RAI,Räikkönen,Finnish,Alfa Romeo,Swiss,2019,2,Bahrain Grand Prix,3,8,7,9.417721518987342,11.619047619047619,13.384615384615385,0.4177215189873418,0.6201923076923077,9.222222222222221,11.583333333333334
1011,842,9,GAS,Gasly,French,Red Bull,Austrian,2019,2,Bahrain Grand Prix,3,13,8,11.25974025974026,9.333333333333334,6.489035087719298,0.4675324675324675,0.22587719298245615,11.625,7.916666666666667
1011,848,5,ALB,Albon,Thai,Toro Rosso,Italian,2019,2,Bahrain Grand Prix,3,12,9,11.914285714285715,9.333333333333334,12.809917355371901,0.44761904761904764,0.6859504132231405,9.333333333333334,13.583333333333334
1011,815,211,PER,Pérez,Mexican,Racing Point,British,2019,2,Bahrain Grand Prix,3,14,10,8.561946902654867,10.80952380952381,10.631578947368421,0.37610619469026546,0.5263157894736842,8.833333333333334,10.833333333333334
1011,841,51,GIO,Giovinazzi,Italian,Alfa Romeo,Swiss,2019,2,Bahrain Grand Prix,3,16,11,13.85483870967742,13.857142857142858,13.384615384615385,0.7419354838709677,0.6201923076923077,13.0,11.583333333333334
1011,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2019,2,Bahrain Grand Prix,3,15,12,12.223214285714286,11.857142857142858,12.809917355371901,0.6785714285714286,0.6859504132231405,9.857142857142858,13.583333333333334
1011,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2019,2,Bahrain Grand Prix,3,6,13,13.56989247311828,13.761904761904763,14.223684210526315,0.6505376344086021,0.6842105263157895,12.8,13.95
1011,840,211,STR,Stroll,Canadian,Racing Point,British,2019,2,Bahrain Grand Prix,3,18,14,12.369047619047619,12.761904761904763,10.631578947368421,0.5654761904761905,0.5263157894736842,11.666666666666666,10.833333333333334
1011,847,3,RUS,Russell,British,Williams,British,2019,2,Bahrain Grand Prix,3,19,15,10.53125,15.80952380952381,13.208791208791208,0.4609375,0.621978021978022,9.428571428571429,12.791666666666666
1011,9,3,KUB,Kubica,Polish,Williams,British,2019,2,Bahrain Grand Prix,3,20,16,16.782608695652176,17.0,13.208791208791208,0.8695652173913043,0.621978021978022,16.0,12.791666666666666
1011,807,4,HUL,Hülkenberg,German,Renault,French,2019,2,Bahrain Grand Prix,3,17,17,11.86046511627907,11.80952380952381,12.27,0.5290697674418605,0.655,12.555555555555555,10.833333333333334
1011,817,4,RIC,Ricciardo,Australian,Renault,French,2019,2,Bahrain Grand Prix,3,10,18,9.231884057971014,12.142857142857142,12.27,0.38164251207729466,0.655,9.363636363636363,10.833333333333334
1011,832,1,SAI,Sainz,Spanish,McLaren,British,2019,2,Bahrain Grand Prix,3,7,19,9.274038461538462,10.047619047619047,10.326754385964913,0.41346153846153844,0.47149122807017546,9.909090909090908,11.833333333333334
1011,154,210,GRO,Grosjean,French,Haas F1 Team,American,2019,2,Bahrain Grand Prix,3,11,20,13.514705882352942,15.047619047619047,14.223684210526315,0.7205882352941176,0.6842105263157895,12.142857142857142,13.95
1012,1,131,HAM,Hamilton,British,Mercedes,German,2019,3,Chinese Grand Prix,17,2,1,3.9911894273127753,2.380952380952381,4.614035087719298,0.07048458149779736,0.09868421052631579,3.4285714285714284,3.2142857142857144
1012,822,131,BOT,Bottas,Finnish,Mercedes,German,2019,3,Chinese Grand Prix,17,1,2,8.513157894736842,4.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,7.571428571428571,3.2142857142857144
1012,20,6,VET,Vettel,German,Ferrari,Italian,2019,3,Chinese Grand Prix,17,3,3,7.555555555555555,6.428571428571429,6.807017543859649,0.26666666666666666,0.19956140350877194,3.8333333333333335,4.285714285714286
1012,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2019,3,Chinese Grand Prix,17,5,4,5.645933014354067,5.0,6.489035087719298,0.18660287081339713,0.22587719298245615,6.333333333333333,5.071428571428571
1012,844,6,LEC,Leclerc,Monegasque,Ferrari,Italian,2019,3,Chinese Grand Prix,17,4,5,7.557046979865772,5.571428571428571,6.807017543859649,0.2751677852348993,0.19956140350877194,9.333333333333334,4.285714285714286
1012,842,9,GAS,Gasly,French,Red Bull,Austrian,2019,3,Chinese Grand Prix,17,6,6,11.25974025974026,9.333333333333334,6.489035087719298,0.4675324675324675,0.22587719298245615,12.333333333333334,5.071428571428571
1012,817,4,RIC,Ricciardo,Australian,Renault,French,2019,3,Chinese Grand Prix,17,7,7,9.231884057971014,12.142857142857142,12.27,0.38164251207729466,0.655,6.714285714285714,13.25
1012,815,211,PER,Pérez,Mexican,Racing Point,British,2019,3,Chinese Grand Prix,17,12,8,8.561946902654867,10.80952380952381,10.631578947368421,0.37610619469026546,0.5263157894736842,9.0,10.0
1012,8,51,RAI,Räikkönen,Finnish,Alfa Romeo,Swiss,2019,3,Chinese Grand Prix,17,13,9,9.417721518987342,11.619047619047619,13.384615384615385,0.4177215189873418,0.6201923076923077,5.666666666666667,12.0
1012,848,5,ALB,Albon,Thai,Toro Rosso,Italian,2019,3,Chinese Grand Prix,17,0,10,11.914285714285715,9.333333333333334,12.809917355371901,0.44761904761904764,0.6859504132231405,11.0,13.333333333333334
1012,154,210,GRO,Grosjean,French,Haas F1 Team,American,2019,3,Chinese Grand Prix,17,10,11,13.514705882352942,15.047619047619047,14.223684210526315,0.7205882352941176,0.6842105263157895,14.333333333333334,12.9
1012,840,211,STR,Stroll,Canadian,Racing Point,British,2019,3,Chinese Grand Prix,17,16,12,12.369047619047619,12.761904761904763,10.631578947368421,0.5654761904761905,0.5263157894736842,15.25,10.0
1012,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2019,3,Chinese Grand Prix,17,9,13,13.56989247311828,13.761904761904763,14.223684210526315,0.6505376344086021,0.6842105263157895,12.833333333333334,12.9
1012,832,1,SAI,Sainz,Spanish,McLaren,British,2019,3,Chinese Grand Prix,17,14,14,9.274038461538462,10.047619047619047,10.326754385964913,0.41346153846153844,0.47149122807017546,9.5,12.214285714285714
1012,841,51,GIO,Giovinazzi,Italian,Alfa Romeo,Swiss,2019,3,Chinese Grand Prix,17,19,15,13.85483870967742,13.857142857142858,13.384615384615385,0.7419354838709677,0.6201923076923077,17.0,12.0
1012,847,3,RUS,Russell,British,Williams,British,2019,3,Chinese Grand Prix,17,17,16,10.53125,15.80952380952381,13.208791208791208,0.4609375,0.621978021978022,11.0,12.428571428571429
1012,9,3,KUB,Kubica,Polish,Williams,British,2019,3,Chinese Grand Prix,17,18,17,16.782608695652176,17.0,13.208791208791208,0.8695652173913043,0.621978021978022,17.0,12.428571428571429
1012,846,1,NOR,Norris,British,McLaren,British,2019,3,Chinese Grand Prix,17,15,18,7.8515625,11.333333333333334,10.326754385964913,0.265625,0.47149122807017546,10.0,12.214285714285714
1012,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2019,3,Chinese Grand Prix,17,11,19,12.223214285714286,11.857142857142858,12.809917355371901,0.6785714285714286,0.6859504132231405,13.6,13.333333333333334
1012,807,4,HUL,Hülkenberg,German,Renault,French,2019,3,Chinese Grand Prix,17,8,20,11.86046511627907,11.80952380952381,12.27,0.5290697674418605,0.655,12.714285714285714,13.25
1013,822,131,BOT,Bottas,Finnish,Mercedes,German,2019,4,Azerbaijan Grand Prix,73,1,1,8.513157894736842,4.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,10.0,5.6875
1013,1,131,HAM,Hamilton,British,Mercedes,German,2019,4,Azerbaijan Grand Prix,73,2,2,3.9911894273127753,2.380952380952381,4.614035087719298,0.07048458149779736,0.09868421052631579,5.875,5.6875
1013,20,6,VET,Vettel,German,Ferrari,Italian,2019,4,Azerbaijan Grand Prix,73,3,3,7.555555555555555,6.428571428571429,6.807017543859649,0.26666666666666666,0.19956140350877194,3.5,7.3125
1013,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2019,4,Azerbaijan Grand Prix,73,4,4,5.645933014354067,5.0,6.489035087719298,0.18660287081339713,0.22587719298245615,9.0,8.4375
1013,844,6,LEC,Leclerc,Monegasque,Ferrari,Italian,2019,4,Azerbaijan Grand Prix,73,8,5,7.557046979865772,5.571428571428571,6.807017543859649,0.2751677852348993,0.19956140350877194,6.5,7.3125
1013,815,211,PER,Pérez,Mexican,Racing Point,British,2019,4,Azerbaijan Grand Prix,73,5,6,8.561946902654867,10.80952380952381,10.631578947368421,0.37610619469026546,0.5263157894736842,6.0,7.5
1013,832,1,SAI,Sainz,Spanish,McLaren,British,2019,4,Azerbaijan Grand Prix,73,9,7,9.274038461538462,10.047619047619047,10.326754385964913,0.41346153846153844,0.47149122807017546,11.5,8.625
1013,846,1,NOR,Norris,British,McLaren,British,2019,4,Azerbaijan Grand Prix,73,7,8,7.8515625,11.333333333333334,10.326754385964913,0.265625,0.47149122807017546,7.0,8.625
1013,840,211,STR,Stroll,Canadian,Racing Point,British,2019,4,Azerbaijan Grand Prix,73,13,9,12.369047619047619,12.761904761904763,10.631578947368421,0.5654761904761905,0.5263157894736842,11.571428571428571,7.5
1013,8,51,RAI,Räikkönen,Finnish,Alfa Romeo,Swiss,2019,4,Azerbaijan Grand Prix,73,0,10,9.417721518987342,11.619047619047619,13.384615384615385,0.4177215189873418,0.6201923076923077,8.0,13.625
1013,848,5,ALB,Albon,Thai,Toro Rosso,Italian,2019,4,Azerbaijan Grand Prix,73,11,11,11.914285714285715,9.333333333333334,12.809917355371901,0.44761904761904764,0.6859504132231405,10.5,15.25
1013,841,51,GIO,Giovinazzi,Italian,Alfa Romeo,Swiss,2019,4,Azerbaijan Grand Prix,73,17,12,13.85483870967742,13.857142857142858,13.384615384615385,0.7419354838709677,0.6201923076923077,11.5,13.625
1013,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2019,4,Azerbaijan Grand Prix,73,12,13,13.56989247311828,13.761904761904763,14.223684210526315,0.6505376344086021,0.6842105263157895,12.833333333333334,13.5625
1013,807,4,HUL,Hülkenberg,German,Renault,French,2019,4,Azerbaijan Grand Prix,73,15,14,11.86046511627907,11.80952380952381,12.27,0.5290697674418605,0.655,14.333333333333334,15.375
1013,847,3,RUS,Russell,British,Williams,British,2019,4,Azerbaijan Grand Prix,73,16,15,10.53125,15.80952380952381,13.208791208791208,0.4609375,0.621978021978022,9.2,12.3125
1013,9,3,KUB,Kubica,Polish,Williams,British,2019,4,Azerbaijan Grand Prix,73,0,16,16.782608695652176,17.0,13.208791208791208,0.8695652173913043,0.621978021978022,16.0,12.3125
1013,842,9,GAS,Gasly,French,Red Bull,Austrian,2019,4,Azerbaijan Grand Prix,73,0,17,11.25974025974026,9.333333333333334,6.489035087719298,0.4675324675324675,0.22587719298245615,10.5,8.4375
1013,154,210,GRO,Grosjean,French,Haas F1 Team,American,2019,4,Azerbaijan Grand Prix,73,14,18,13.514705882352942,15.047619047619047,14.223684210526315,0.7205882352941176,0.6842105263157895,14.75,13.5625
1013,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2019,4,Azerbaijan Grand Prix,73,6,19,12.223214285714286,11.857142857142858,12.809917355371901,0.6785714285714286,0.6859504132231405,20.0,15.25
1013,817,4,RIC,Ricciardo,Australian,Renault,French,2019,4,Azerbaijan Grand Prix,73,10,20,9.231884057971014,12.142857142857142,12.27,0.38164251207729466,0.655,10.714285714285714,15.375
1014,1,131,HAM,Hamilton,British,Mercedes,German,2019,5,Spanish Grand Prix,4,2,1,3.9911894273127753,2.380952380952381,4.614035087719298,0.07048458149779736,0.09868421052631579,3.5454545454545454,4.590909090909091
1014,822,131,BOT,Bottas,Finnish,Mercedes,German,2019,5,Spanish Grand Prix,4,1,2,8.513157894736842,4.095238095238095,4.614035087719298,0.31140350877192985,0.09868421052631579,7.454545454545454,4.590909090909091
1014,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2019,5,Spanish Grand Prix,4,4,3,5.645933014354067,5.0,6.489035087719298,0.18660287081339713,0.22587719298245615,4.4,4.636363636363637
1014,20,6,VET,Vettel,German,Ferrari,Italian,2019,5,Spanish Grand Prix,4,3,4,7.555555555555555,6.428571428571429,6.807017543859649,0.26666666666666666,0.19956140350877194,5.666666666666667,7.590909090909091
1014,844,6,LEC,Leclerc,Monegasque,Ferrari,Italian,2019,5,Spanish Grand Prix,4,5,5,7.557046979865772,5.571428571428571,6.807017543859649,0.2751677852348993,0.19956140350877194,10.714285714285714,7.590909090909091
